row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,quantity,total_gross_sale,discount,total_net_sales,total_cost,profit,month_year
6223,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075.0,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4,90.88,0.2,72.7,53.62,19.08,2017-12
6226,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206.0,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",1,220.97,0.7,66.29,170.15,-103.86,2015-10
6227,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206.0,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,4,363.96,0.2,291.17,305.73,-14.56,2015-10
6229,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105.0,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,4,183.97,0.4,110.38,130.62,-20.24,2016-01
6231,CA-2017-127656,2017-07-11,2017-07-17,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Waterloo,Iowa,50701.0,Central,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,4,30.32,0.0,30.32,18.5,11.82,2017-07
6232,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,2,221.96,0.2,177.57,168.69,8.88,2017-09
6233,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,3,19.44,0.0,19.44,10.11,9.33,2017-09
6234,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,11,71.28,0.0,71.28,37.07,34.21,2017-09
6236,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,5,99.95,0.2,79.96,97.95,-17.99,2017-09
6237,CA-2016-144400,2016-02-23,2016-02-27,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",3,71.97,0.2,57.58,35.99,21.59,2016-02
6239,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,3,166.5,0.0,166.5,144.86,21.64,2015-12
6241,US-2016-131912,2016-10-29,2016-11-01,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1,14.68,0.2,11.74,7.92,3.82,2016-10
6242,CA-2017-141572,2017-05-28,2017-05-31,Second Class,LO-17170,Lori Olson,Corporate,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",8,247.44,0.0,247.44,145.99,101.45,2017-05
6243,CA-2014-134621,2014-12-21,2014-12-28,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,38401.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,2,60.8,0.7,18.24,32.83,-14.59,2014-12
6244,CA-2016-165561,2016-11-24,2016-11-28,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,98006.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",3,25.35,0.0,25.35,17.75,7.6,2016-11
6246,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",3,22.14,0.0,22.14,15.72,6.42,2015-11
6248,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,1,43.41,0.0,43.41,23.44,19.97,2017-05
6254,CA-2014-165806,2014-04-07,2014-04-07,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062.0,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,3,200.97,0.0,200.97,150.73,50.24,2014-04
6255,CA-2015-151624,2015-09-08,2015-09-14,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8,21.36,0.0,21.36,13.24,8.12,2015-09
6257,CA-2015-133977,2015-09-06,2015-09-08,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,33319.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,1,11.47,0.7,3.44,5.97,-2.53,2015-09
6259,CA-2015-133536,2015-03-28,2015-03-30,Second Class,JH-15820,John Huston,Consumer,United States,New York City,New York,10009.0,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,3,22.92,0.0,22.92,11.69,11.23,2015-03
6261,CA-2015-162607,2015-05-12,2015-05-18,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3,18.24,0.2,14.59,9.67,4.92,2015-05
6262,CA-2017-103506,2017-07-23,2017-07-27,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,11561.0,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",4,41.4,0.0,41.4,21.53,19.87,2017-07
6263,CA-2016-132479,2016-09-24,2016-09-26,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,7,2211.85,0.8,442.37,1172.28,-729.91,2016-09
6264,CA-2017-160724,2017-05-05,2017-05-10,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,3,34.5,0.0,34.5,18.98,15.52,2017-05
6265,US-2016-115952,2016-10-06,2016-10-06,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5,28.85,0.0,28.85,14.43,14.42,2016-10
6266,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",2,4.36,0.2,3.49,2.31,1.18,2014-11
6267,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,9,179.82,0.2,143.86,95.31,48.55,2014-11
6268,CA-2015-115392,2015-10-01,2015-10-04,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138.0,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,2,311.98,0.0,311.98,218.39,93.59,2015-10
6270,CA-2017-102379,2017-12-02,2017-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,1,49.99,0.2,39.99,47.99,-8.0,2017-12
6273,CA-2017-149706,2017-12-11,2017-12-12,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,60067.0,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,7,145.39,0.2,116.31,93.05,23.26,2017-12
6274,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3,12.42,0.0,12.42,7.95,4.47,2016-07
6275,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,3,428.4,0.0,428.4,338.44,89.96,2016-07
6276,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",5,24.75,0.0,24.75,13.86,10.89,2016-07
6277,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,7,87.71,0.0,87.71,46.49,41.22,2016-07
6278,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,2,69.52,0.0,69.52,52.14,17.38,2016-07
6279,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,2,25.98,0.2,20.78,25.46,-4.68,2016-07
6280,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3,16.02,0.2,12.82,8.65,4.17,2016-07
6281,CA-2017-152226,2017-05-12,2017-05-16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2,7.38,0.2,5.9,3.91,1.99,2017-05
6282,CA-2015-116484,2015-11-20,2015-11-26,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302.0,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,2,79.77,0.2,63.82,54.25,9.57,2015-11
6284,CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",5,304.9,0.0,304.9,161.6,143.3,2016-09
6285,CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049.0,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,5,704.05,0.2,563.24,506.92,56.32,2016-09
6287,CA-2016-121020,2016-10-24,2016-10-31,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,37087.0,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,3,299.97,0.2,239.98,221.98,18.0,2016-10
6288,CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,3,628.11,0.2,502.49,590.43,-87.94,2014-07
6290,US-2015-139675,2015-03-13,2015-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,4,1143.92,0.2,915.14,812.19,102.95,2015-03
6291,US-2015-139675,2015-03-13,2015-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928.0,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,8,327.76,0.0,327.76,235.99,91.77,2015-03
6293,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",3,110.98,0.2,88.78,81.01,7.77,2015-04
6294,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,3,64.14,0.0,64.14,47.46,16.68,2015-04
6295,CA-2014-141152,2014-09-16,2014-09-19,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",1,41.94,0.2,33.55,20.97,12.58,2014-09
6296,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,6,1737.18,0.0,1737.18,1233.4,503.78,2014-12
6297,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",5,704.25,0.0,704.25,619.74,84.51,2014-12
6300,CA-2017-107314,2017-11-30,2017-12-03,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109.0,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,3,25.83,0.0,25.83,16.27,9.56,2017-11
6301,US-2014-161305,2014-06-06,2014-06-12,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3,122.95,0.8,24.59,62.7,-38.11,2014-06
6302,US-2014-161305,2014-06-06,2014-06-12,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2,17.47,0.2,13.98,9.26,4.72,2014-06
6303,CA-2017-166919,2017-11-23,2017-11-27,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Dallas,Texas,75220.0,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,5,244.95,0.2,195.96,176.36,19.6,2017-11
6304,CA-2017-162712,2017-06-18,2017-06-20,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415.0,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,3,92.94,0.2,74.35,51.11,23.24,2017-06
6306,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,7,21.98,0.2,17.58,21.76,-4.18,2016-11
6308,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,3,59.94,0.2,47.95,31.17,16.78,2016-11
6309,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,3,812.94,0.2,650.35,747.9,-97.55,2016-11
6310,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",8,786.47,0.2,629.18,401.1,228.08,2016-11
6313,CA-2017-120019,2017-02-16,2017-02-21,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824.0,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,3,579.51,0.0,579.51,498.38,81.13,2017-02
6315,CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",4,151.92,0.0,151.92,106.34,45.58,2014-11
6316,CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",2,196.62,0.0,196.62,100.28,96.34,2014-11
6318,CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",2,15.96,0.0,15.96,7.98,7.98,2014-11
6320,CA-2017-161459,2017-11-25,2017-11-29,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677.0,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",6,34.08,0.0,34.08,18.74,15.34,2017-11
6321,CA-2017-160017,2017-09-28,2017-10-02,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,2,12.96,0.2,10.37,6.74,3.63,2017-09
6323,CA-2014-141299,2014-06-03,2014-06-07,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,2,15.28,0.0,15.28,7.79,7.49,2014-06
6325,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,5,33.4,0.0,33.4,17.37,16.03,2015-10
6326,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109.0,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",4,210.84,0.0,210.84,107.53,103.31,2015-10
6327,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,1,13.98,0.0,13.98,9.93,4.05,2014-01
6328,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,3,272.94,0.0,272.94,242.92,30.02,2014-01
6329,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",5,19.05,0.0,19.05,10.1,8.95,2014-01
6330,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",4,275.24,0.1,247.72,154.14,93.58,2014-01
6331,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,2,66.58,0.0,66.58,50.6,15.98,2014-01
6333,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,3,14.73,0.0,14.73,9.87,4.86,2014-01
6334,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5,29.7,0.0,29.7,16.34,13.36,2014-01
6336,CA-2014-133305,2014-07-11,2014-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5,22.85,0.2,18.28,11.88,6.4,2014-07
6338,CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,5,424.95,0.2,339.96,297.46,42.5,2016-08
6341,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",4,5199.96,0.0,5199.96,3847.97,1351.99,2017-10
6342,US-2017-105830,2016-12-31,2017-01-02,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,4,195.64,0.2,156.51,191.73,-35.22,2016-12
6344,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",2,30.44,0.0,30.44,15.52,14.92,2015-03
6345,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,2,69.28,0.0,69.28,36.03,33.25,2015-03
6346,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,TEC-PH-10001619,Technology,Phones,LG G3,3,587.97,0.0,587.97,417.46,170.51,2015-03
6348,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",1,15.22,0.2,12.18,7.77,4.41,2015-05
6350,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",2,35.06,0.0,35.06,24.54,10.52,2015-05
6351,CA-2017-161557,2017-09-03,2017-09-08,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,5,271.0,0.6,108.4,214.09,-105.69,2017-09
6352,CA-2017-161130,2017-11-03,2017-11-08,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,33178.0,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,2,451.72,0.2,361.38,334.28,27.1,2017-11
6355,US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011.0,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,2,337.98,0.0,337.98,236.59,101.39,2015-09
6356,CA-2014-110611,2014-10-06,2014-10-13,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",5,104.9,0.2,83.92,97.56,-13.64,2014-10
6357,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,5,24.6,0.2,19.68,12.79,6.89,2017-01
6359,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,1,6.48,0.0,6.48,3.37,3.11,2017-01
6360,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,6,107.94,0.2,86.35,77.71,8.64,2017-01
6363,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,5,188.5,0.2,150.8,94.25,56.55,2017-11
6364,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059.0,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1,1299.99,0.2,1039.99,935.99,104.0,2017-11
6365,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059.0,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,8,51.84,0.0,51.84,26.96,24.88,2017-11
6367,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009.0,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,1,240.37,0.0,240.37,233.16,7.21,2017-04
6369,US-2017-147998,2017-05-19,2017-05-24,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,5,166.4,0.2,133.12,83.2,49.92,2017-05
6372,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,4,83.92,0.0,83.92,62.1,21.82,2017-10
